_id,Hệ điều hành,Bộ vi xử lý,Hãng sản xuất,image_url,product_name,Cân nặng,VGA,price,product_url,device,"Bảo mật, công nghệ",Giao tiếp mạng,Card Reader,Kích thước (rộng x dài x cao),Bộ nhớ trong,Ổ cứng,Màn hình,Ổ quang,Dung lượng tối đa,Giao tiếp không dây,Cổng giao tiếp,Chủng loại,Số khe cắm,Mầu sắc,Part Number,Chipset,Phụ kiện đi kèm,ram
62a5d83f5e7f53608f8c8a27,win10+office,i5 1135g7,dell,https://hanoicomputercdn.com/media/product/60969_laptop_dell_inspiron_5410_2_in_1_27.jpg,laptop dell inspiron 5410 2 in 1 (70262927) (i5 1135g7/8gb ram/256gb ssd/ 14.0 inch fhd touch/bút cảm ứng/win10+office/bạc) (2021),1.5kg,14.0 inch fhd touch,24499000,https://hacom.vn/laptop-dell-inspiron-5410-2-in-1-70262927-bac-2021,laptop,"led keyboard, finger print",gigabit,micro sd,,256gb ssd,256gb m.2 pcie nvme ssd,bút cảm ứng,no,,"intel® wi-fi 6 2x2 ,bluetooth 5.1","2 usb 3.1 gen1 type-a, 1 usb 4.0 type-c™ (full feature), 1 audio jack, 1 hdmi 1.4b, 1 power jack",inspiron 5410 – bh tận nơi,2,bạc,70262927,intel,ac adapter + bút cảm ứng,8gb ram
62a5d83f5e7f53608f8c8a28,win 11 home + office home & student 2021,amd ryzen 3 5300u (2.6ghz/4mb cache),dell,https://hanoicomputercdn.com/media/product/62617_laptop_dell_vostro_5515_14.jpg,laptop dell vostro 5515(70270649) (r3 5300u 8gb ram/256gbssd/15.6 inch fhd/win11/officehs 21/xám) (2021),1.76kg,intel® iris® xe graphics,18199000,https://hacom.vn/laptop-dell-vostro-5515-70270649-win11-officehs-21-xam-2021,laptop,,10/100/100,sd,,8gb ddr4 3200mhz (1*8gb),256gb pcie nvme ssd (2 slots m.2 ssd 2230 class 35 upto 1tb or m.2 2280 class 40 upto 2tb),15.6-inch fhd (1920 x 1080) wva 250nits,no,16gb,"intel wi-fi 6 ax200, 2x2, 802.11ax, bluetooth 5.1","2 usb 3.2 gen 1, 1 ethernet rj-45, 1 hdmi 1.4, usb 3.2 gen 1 (type-c) port with power delivery/displayport",vostro 5515 – bảo hành tận nơi,2,xám,,,ac adapter,
62a5d83f5e7f53608f8c8a29,win 11 + office home & student 2021,"intel core i3 1125g4 (3.7ghz, 8mb cache, up to 4.0ghz)",dell,https://hanoicomputercdn.com/media/product/62615_laptop_dell_inspiron_5310_15.jpg,laptop dell inspiron 5310 (n3i3116w1) (i3 1125g4 8gbram/256gb ssd/13.3 inch fhd/win11/officehs21/bạc),1.23kg,intel uhd,17699000,https://hacom.vn/laptop-dell-inspiron-5310-n3i3116w1-i3-1125g4-8gb-ram-256gb-ssd-13.3-inch-fhd-win11-officehs21-bac,laptop,backlit keyboard; finger print (on power button),,microsd,,8gb lpddr4x 4267mhz,256gb pcie gen3 x4 nvme ssd (up to 1tb ssd; ko có khe hdd),"13.3-inch fhd (1920 x 1080) anti-glare 300nits, 16:10",no,,"802.11ac ,bluetooth 5.0","02 usb 3.2 gen 1 ports, 01 usb 3.2 gen 2 (type-c) with displayport and powerdelivery,, 01 * hdmh 2.0",inspiron 5310 – bảo hành tận nơi,no,,,intel,ac adapter,
62a5d83f5e7f53608f8c8a2a,win 11,r7 5800h,lenovo,https://hanoicomputercdn.com/media/product/63924_laptop_lenovo_legion_7_1.jpeg,laptop lenovo legion 5 pro 16ach6h (82jq00s7vn) (r7 5800h/16gb ram/512gb ssd/16 wqxga 165hz/rtx3060 6gb/win 11/xám),2.45 kg (5.4 lbs),16 wqxga 165hz,37849000,https://hacom.vn/laptop-lenovo-legion-5-pro-16ach6h-82jq00s7vn-r7-5800h-16gb-ram-512gb-ssd-16-wqxga-165hz-rtx3060-6gb-win11-xam,laptop,firmware tpm 2.0 e-camera shutter keyboard 4-zone rgb backlit,ethernet100/1000m,,356 x 260.4-264.4 x 21.7-26.85 mm,512gb ssd,512gb ssd m.2 2280 pcie 3.0x4 nvme,rtx3060 6gb,,"up to 32gb ddr4-3200 offering, dual-channel capable","wlan + bluetooth wi-fi 6 11ax, 2x2 + bt5.1","3x usb 3.2 gen 1 1x usb 3.2 gen 1 (always on), 1x usb-c 3.2 gen 2 (support data transfer and displayport 1.4), 1x usb-c 3.2 gen 2 (support data transfer, power delivery and displayport 1.4), 1x hdmi 2.1, 1x ethernet (rj-45), 1x headphone / microphone combo jack (3.5mm), 1x power connector",lenovo legion 5 pro 16ach6h,2,xám,82jq00s7vn,amd soc platform,ac adapter,16gb ram
62a5d8405e7f53608f8c8a2b,bút,i5 1135g7,hp,https://hanoicomputercdn.com/media/product/63834_laptop_hp_envy_x360_13m_6.jpeg,laptop hp envy x360 13-bd0531tu (4y1d1pa) (i5 1135g7/8gb ram/256gb ssd/13.3 fhd cảm ứng/win/bút/vàng),2.39 kg,13.3 fhd cảm ứng,24299000,https://hacom.vn/laptop-hp-envy-x360-13-bd0531tu-4y1d1pa-i5-1135g7-8gb-ram-256gb-ssd-13.3-fhd-cam-ung-win-but-vang,laptop,,intel®wi-fi6 ax201 (2x2),,30.65 x 19.46x 1.64 cm,256gb ssd,256gb ssd pcie® nvme™ m.2 ssd,win,,,bluetooth® 5 combo,"1 thunderbolt™4 vớiusb4™type-c®tốcđộtruyềndữliệulêntới40gbps(usbpower delivery, displayport™1.4,cổngsạc ở chếđộngủcủahp); 1 superspeedusbtype-a tốcđộtruyềndữliệulêntới 5gbps(cổngsạc ở chếđộngủcủahp); 1 superspeedusbtype-a tốcđộtruyềndữliệulêntới5gbps; 1 bộ chuyểnđổiđiệnxoaychiềuthôngminh; 1 bộtainghe/micrô",hp envy x360,,vàng,4y1d1pa,,,8gb ram
62a5d8405e7f53608f8c8a2c,win11,i5-1135g7,hp,https://hanoicomputercdn.com/media/product/63693_laptop_hp_pavilion_x360_14_55.jpg,laptop hp pavilion x360 14-dy0077tu (46l95pa) (i5-1135g7/8gb ram/512gb ssd/14 fhd cảm ứng/bút/win11/xanh),1.64 kg,14 fhd cảm ứng,20799000,https://hacom.vn/laptop-hp-pavilion-x360-14-dy0077tu-46l95pa-win11-xanh,laptop,fingerprint ; administrator password ; power-on password ; tpm,gigabit,sd-card reader (supports sd/sdhc/sdxc),22.1 x 32.4 x 1.9 cm ( w x d x h),512gb ssd,512gb ssd pcie (m.2 2280),bút,,,"bluetooth 5.0, 802.11 ac",2 x usb 3.1 gen 1 type-a ; 1 x usb 3.1 gen 1 type-c (usb type-c port with hp sleep and charge) ; 1 x hdmi ; 1 x headphone/microphone combo jack ; pen touch,hp pavilion x360 14-dy0077tu,2,xanh,46l95pa,intel,"sách hướng dẫn, ac adapter, bút",8gb ram
62a5d8405e7f53608f8c8a2d,windows 11 home,core i5 1135g7 2.4ghz -8mb,hp,https://hanoicomputercdn.com/media/product/63616_laptop_hp_pavilion_14_6.png,laptop hp pavilion 14-dv0511tu (46l80pa) (i5-1135g7/8gb ram/512gb ssd/14 fhd/win11/hồng),1.6 kg,intel® iris® xe graphics,17799000,https://hacom.vn/laptop-hp-pavilion-14-dv0511tu-46l80pa-win11-hong,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,512gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,hồng,46l80pa,,,
62a5d8405e7f53608f8c8a2e,windows 11 home,core i5 1135g7 2.4ghz -8mb,hp,https://hanoicomputercdn.com/media/product/63615_laptop_hp_pavilion_14_vang_5.png,laptop hp pavilion 14-dv0536tu (4p5g5pa) (i5-1135g7/8gb ram/256gb ssd/14 fhd/win11/bạc),1.6 kg,intel® iris® xe graphics,16799000,https://hacom.vn/laptop-hp-pavilion-14-dv0536tu-4p5g5pa-win11-bac,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,256gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,bạc,4p5g5pa,,,
62a5d8415e7f53608f8c8a2f,windows 11 home,core i5 1135g7 2.4ghz -8mb,hp,https://hanoicomputercdn.com/media/product/63614_laptop_hp_pavilion_14_vang_5.png,laptop hp pavilion 14-dv0512tu (46l81pa) (i5-1135g7/8gb ram/512gb ssd/14 fhd/win11/bạc),1.6 kg,intel® iris® xe graphics,17799000,https://hacom.vn/laptop-hp-pavilion-14-dv0512tu-46l81pa-win11-bac,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,512gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,bạc,46l81pa,,,
62a5d8415e7f53608f8c8a30,windows 10 home,core i7 1165g7 2.8ghz upto 4.7ghz-128mb cache,hp,https://hanoicomputercdn.com/media/product/63510_laptop_hp_pavilion_14_vang_5.png,laptop hp pavilion 14-dv0534tu (4p5g3pa) (i7-1165g7/8gb ram/512gb ssd/14 fhd/win11/vàng),1.6 kg,intel® iris® xe graphics,22349000,https://hacom.vn/laptop-hp-pavilion-14-dv0534tu-4p5g3pa-win11-vang,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,256gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,vàng,4p5g3pa,,,
62a5d8415e7f53608f8c8a31,windows 10 home,core i5 1135g7 2.4ghz -8mb,hp,https://hanoicomputercdn.com/media/product/63308_laptop_hp_pavilion_14_vang_3.png,laptop hp pavilion 14-dv0513tu (46l82pa) (i5-1135g7/8gb ram/256gb ssd/14 fhd/win11/vàng),1.6 kg,intel® iris® xe graphics,16799000,https://hacom.vn/laptop-hp-pavilion-14-dv0513tu-46l82pa-win11-vang,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,256gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,vàng,46l82pa,,,
62a5d8415e7f53608f8c8a32,win,intel core i7 1165g7,hp,https://hanoicomputercdn.com/media/product/62102_laptop_hp_240_g8_55.jpg,laptop hp 240 g8 (3d0e8pa) (i7 1165g7/8gb ram/512gb ssd/14 fhd/win/bạc),1.426 kg,intel® iris® xᵉ,20549000,https://hacom.vn/laptop-hp-240-g8-3d0e8pa-win-bac,laptop,administrator password ; power-on password ; intel software guard extensions (sgx) ; tpm ; hard drive utilities ; kensington lock slot,gigabit,sd-card (supports sd/sdhc/sdxc),32.4 x 22.59 x 1.99 cm (w x d x h),2 x 4gb ddr4/ 3200mhz,512gb ssd pcie (m.2 2280),14.0'' inch fhd (1920 x 1080) 60hz wled-backlit ; anti-glare,no,,"bluetooth 4.2 , 802.11 ac",2 x usb 3.1 gen 1 type-a ; 1 x usb 3.1 gen 1 type-c ; 1 x hdmi ; 1 x rj45 ; 1 x headphone/microphone combo audio jack ; 1 x sata3 (no cable),hp 240 g8,2,bạc,3d0e8pa,intel,"sách hướng dẫn, ac adapter 45wh",
62a5d8415e7f53608f8c8a33,win11,intel core i5 1165g7,hp,https://hanoicomputercdn.com/media/product/66204_laptop_hp_probook_440_g8_6.png,laptop hp probook 440 g8 (614f9pa) (i7 1165g7/8gb ram/512gb ssd/14 fhd/win11/bạc),1.38 kg,intel uhd graphics,25149000,https://hacom.vn/laptop-hp-probook-440-g8-614f9pa-win11-bac,laptop,fingerprint ; administrator password ; power-on password ; tpm ; intel software guard extensions (sgx),,sd-card,32.19 x 21.39 x 1.99 cm,16gbddr4-3200mhzram(1 x 16 gb),512gb ssd pcie (m.2 2280),14inch full hd,no,,"bluetooth 5.0, 802.11 ax","3 superspeedusbtype-a 5gbpssignalingrate(1 charging, 1 power); 1 hdmi1.4b; 1 headphone/microphone combo; 1 acpower; 1 rj-45",hp probook 440 g8,2,bạc,614f9pa,intel,"sách hướng dẫn, ac adapter 45w",
62a5d8425e7f53608f8c8a34,win11,intel core i5 1135g7,hp,https://hanoicomputercdn.com/media/product/66203_laptop_hp_probook_440_g8_6.png,laptop hp probook 440 g8 (614f5pa) (i5 1135g7/8gb ram/512gb ssd/14 fhd/win11/bạc),1.38 kg,intel uhd graphics,19799000,https://hacom.vn/laptop-hp-probook-440-g8-614f5pa-win11-bac,laptop,fingerprint ; administrator password ; power-on password ; tpm ; intel software guard extensions (sgx),,sd-card,32.19 x 21.39 x 1.99 cm,8gbddr4-3200mhzram(1 x 8 gb),512gb ssd pcie (m.2 2280),14inch full hd,no,,"bluetooth 5.0, 802.11 ax","3 superspeedusbtype-a 5gbpssignalingrate(1 charging, 1 power); 1 hdmi1.4b; 1 headphone/microphone combo; 1 acpower; 1 rj-45",hp probook 440 g8,2,bạc,614f5pa,intel,"sách hướng dẫn, ac adapter 45w",
62a5d8425e7f53608f8c8a35,"windows® 11 home 64, english",intel® core™ i3-1115g4,lenovo,https://hanoicomputercdn.com/media/product/65286_laptop_lenovo_ideapad_3_4.jpeg,laptop lenovo ideapad 3 15itl6 (82h800m4vn) (core i3 1115g4/8gb ram/256gb ssd/15.6 fhd/win11/vàng cát),1.65 kg,integrated intel uhd graphics,12199000,https://hacom.vn/laptop-lenovo-ideapad-3-15itl6-82h800m4vn-win11-vang-cat,laptop,"firmware tpm 2.0, touch style, camera privacy shutter, stereo speakers, 1.5w x2, dolby® audio™",none,4-in-1 card reader,359.2 x 236.5 x 19.9 mm,4gb,256gb ssd m.2 2242 pcie 3.0x4 nvme,"15.6"" fhd (1920x1080) tn 250nits anti-glare",none,12gb,"11ac, 2x2 + bt5.0",1x power connector 1x card reader 1x usb 3.2 gen 1 1x usb-c 3.2 gen 1 (support data transfer only) 1x hdmi® 1.4b 1x headphone / microphone combo jack (3.5mm) 1x usb 2.0,lenovo ideapad 3,2,vàng cát,82h800m4vn,intel soc platform,adapter,
62a5d8425e7f53608f8c8a36,win,i5 1135g7,asus,https://hanoicomputercdn.com/media/product/63306_laptop_asus_expertbook_b1500_den_10.png,laptop asus expertbook b1500cepe-ej0727t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/mx330 2gb/win/đen),1.73 kg,15.6 fhd,18299000,https://hacom.vn/laptop-asus-expertbook-b1500cepe-ej0727t-win-den,laptop,,,,35.80 x 23.65 x 1.94 ~ 1.94 cm,512gb ssd,512gb m.2 nvme™ pcie® 3.0 ssdhdd housing for storage expansionn/a,mx330 2gb,,,wi-fi 6(802.11ax)+bt5.2 (dual band) 2*2,1x usb 2.0 type-a1x usb 3.2 gen 1 type-c support display / power delivery2x usb 3.2 gen 2 type-a//1x hdmi 1.41x vga port (d-sub)1x 3.5mm combo audio jack1x rj45 gigabit ethernet1x dc-in//micro sd card reader,,,đen,90nx0411-m10990,,,8gb ram
62a5d8425e7f53608f8c8a37,windows 11 home 1-month trial for new microsoft 365 customers. credit card required.,"intel® core™ i5-1135g7 processor 2.4 ghz (8m cache, up to 4.2 ghz, 4 cores)",asus,https://hanoicomputercdn.com/media/product/63305_62461_laptop_asus_expertbook_b1400_11.jpg,laptop asus expertbook b1400ceae-eb3182w (i5 1135g7/8gb ram/512gb ssd/14 fhd/win11/đen),1.45 kg,intel® iris xᵉ graphics,17299000,https://hacom.vn/laptop-asus-expertbook-b1400ceae-eb3182w-win11-den,laptop,,,,32.34 x 21.56 x 1.92 ~ 1.92 cm,8g ddr4 on board,512gb m.2 nvme™ pcie® 3.0 ssdhdd housing for storage expansionn/a,"14.0-inch, fhd (1920 x 1080) 16:9 , led backlit, anti-glare display",,,wi-fi 6(802.11ax)+bt5.2 (dual band) 2*2,1x usb 2.0 type-a1x usb 3.2 gen 1 type-c support display / power delivery2x usb 3.2 gen 2 type-a//1x hdmi 1.41x vga port (d-sub)1x 3.5mm combo audio jack1x rj45 gigabit ethernet1x dc-in//micro sd card reader,,,star black,90nx0421-m35930,,,
62a5d8435e7f53608f8c8a38,windows 11 home - asus recommends windows 11 pro for business1-month trial for new microsoft 365 customers. credit card required.,"intel® core™ i5-1135g7 processor 2.4 ghz (8m cache, up to 4.2 ghz, 4 cores)",asus,https://hanoicomputercdn.com/media/product/62460_laptop_asus_expertbook_b5302_18.jpg,laptop asus expertbook b5302cea-kg0493w(i5 1135g7/8gb ram/512gb ssd/13.3 oled/win11/đen),1.20 kg,intel® iris xᵉ graphics,21299000,https://hacom.vn/laptop-asus-expertbook-b5302cea-kg0493w-win11-den,laptop,,,,30.90 x 21.06 x 1.69 ~ 1.69 cm,8gb ddr4 on board,512gb m.2 nvme™ pcie® 3.0 ssd,"13.3-inch , oled, brightness , 400nits fhd (1920 x 1080) 16:9 , glossy display, dci-p3: 100%",,,wi-fi 6(802.11ax)+bt5.0 (dual band) 2*2,1x usb 3.2 gen 2 type-a2x thunderbolt™ 4 supports display / power delivery//1x hdmi 2.0b1x micro hdmi (rj45 lan)1x 3.5mm combo audio jack//n/a,,,,90nx03s1-m06290,,micro hdmi to lan,
62a5d8435e7f53608f8c8a39,windows 10 home,core i5 1135g7 2.4ghz -8mb,hp,https://hanoicomputercdn.com/media/product/61266_laptop_hp_pavilion_14_dv0534tu_4p5g3pa_vang_3.png,laptop hp pavilion 14-dv0510tu (46l79pa) (i5-1135g7/8gb ram/512gb ssd/14 fhd/win11/vàng),1.6 kg,intel® iris® xe graphics,17799000,https://hacom.vn/laptop-hp-pavilion-14-dv0510tu-46l79pa-vang,laptop,,intel® wireless-ac 9560 802.11b/g/n/ac (2x2) wi-fi®,,32.68 x 22.55 x 1.79 cm,8 gb ddr4-3200,512gb ssd pcie® nvme™ m.2 ssd,14.0inch full hd,,,bluetooth® 5 combo,"1 usb 3.1 gen 1 type-c™ (data transfer only, 5 gb/s signaling rate); 2 usb 3.1 gen 1 type-a (data transfer only); 1 ac smart pin; 1 hdmi 1.4b; 1 headphone/microphone combo; 1 rj-45",hp pavilion 14,1,vàng,46l79pa,,,
62a5d8435e7f53608f8c8a3a,windows 10 bản quyền,"intel® core™ i3-1115g4 processor 3.0 ghz (6m cache, up to 4.1 ghz, 2 cores)",asus,https://hanoicomputercdn.com/media/product/60827_56230_a515__6_.png,laptop asus vivobook a515ea-bq1530t (i3 1115g4/4gb ram/512gb ssd/15.6 fhd/win10/bạc),1.35 kg (without battery)1.40 kg (with 3 cell battery),intel® uhd graphics,12699000,https://hacom.vn/laptop-asus-vivobook-a515ea-bq1530t-bac,laptop,cảm biến vân tay,,,35.90(w) x 23.50(d) x 1.79 ~ 1.79(h) cm,4gb ddr4 on board,512gb m.2 nvme™ pcie® 3.0 ssd,14 inch//ips//250nits//fhd 1920x1080 16:9//anti-glare//ntsc: 45%,none,12gb,intel wi-fi 6(gig+)(802.11ax),1x hdmi 1.4//1x 3.5mm combo audio jack//micro sd 4.0 card reader,a515ea-bq1530t,1,transparent silver,90nb0sg2-m23750,intel,,
62a5d8435e7f53608f8c8a3b,windows 10 home -,"intel® core™ i5-1135g7 processor 2.4 ghz (8m cache, up to 4.2 ghz, 4 cores)",asus,https://hanoicomputercdn.com/media/product/60628_laptop_asus_expertbook_b1500ceae_bq2033t_den_10.png,laptop asus expertbook b1500ceae-bq2033t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/win/đen),1.73 kg,,17299000,https://hacom.vn/laptop-asus-expertbook-b1500ceae-bq2033t-den,laptop,,,,,8g ddr4 on board,512gb m.2 nvme™ pcie® 3.0 ssdhdd housing for storage expansion,"15.6-inch, fhd (1920 x 1080) 16:9",,,wi-fi 6(802.11ax)+bt5.2 (dual band) 2*2,1x hdmi 1.41x vga port (d-sub)1x 3.5mm combo audio jack1x rj45 gigabit ethernet1x dc-in//1x usb 2.0 type-a1x usb 3.2 gen 1 type-c support display / power delivery2x usb 3.2 gen 2 type-a//micro sd card reader,b1500ceae,,star black,,,,
62a5d8445e7f53608f8c8a3c,windows 10 home single language 64-bit,"11th gen intel core i5-1135g7 processor (4 x 2.40 ghz), max turbo frequency : 4.20 ghz",asus,https://hanoicomputercdn.com/media/product/59637_laptop_asus_vivobook_s_s533_15.png,laptop asus vivobook s s533ea-bn293t (i5 1135g7/8gb ram/512gb ssd/15.6 fhd/win10/đen),1.667 kg,intel iris xe graphics,17299000,https://hacom.vn/laptop-asus-vivobook-s-s533ea-bn293t-den,laptop,,,micro-sd card,1.61 x 35.98 x 23.38 cm (h x w x d),8gb onboard ddr4/ 3200mhz,512gb ssd pcie (m.2 2280),15.6” inch fhd (1920 x 1080) 60hz ips led-backlit ; anti-glare,,8gb,"bluetooth 5.0 , 802.11 ax","2 x usb 2.0 type-a ; 1 x usb 3.1 gen 1 type-a ; 1 x usb type-c (supports thunderbolt 4, power delivery, displayport) ; 1 x hdmi ; 1 x headphone/microphone combo audio jack",s533e (8g – indie black),0,,,,,
62a5d8445e7f53608f8c8a3d,windows 10 home single language 64,intel® core™ i7-1165g7,hp,https://hanoicomputercdn.com/media/product/57904_spectre_x360__4_.png,laptop hp spectre x360 convertible 13-aw2101tu (2k0b8pa) (i7 1165g7/16gb ram/1tb ssd/13.3 uhd touch/bút/win10),"1,27 kg",tích hợp,49349000,https://hacom.vn/laptop-hp-spectre-x360-convertible-13-aw2101tu-2k0b8pa,laptop,,không,có (sd),30.6 x 19.45 x 1.69 cm,16 gb ddr4,1tb ssd,"13.3"" uhd (3840 x2160 pixel), cảm ứng",không,16gb,wifi 6 (802.11ax),"2 usb 3.1 gen 2 type-c™ with thunderbolt™ 3 (40 gb/s signaling rate, power delivery 3.0, displayport™ 1.4, hp sleep and charge); 1 usb 3.1 gen 1 type-a (hp sleep and charge); 1 headphone/microphone combo",notebook,0,xám,2k0b8pa,,,
62a5d8445e7f53608f8c8a3e,win11,r5 5625u,acer,https://hanoicomputercdn.com/media/product/66365_hacom_acer_gaming_aspire_7_a715_43g_19.png,laptop acer gaming aspire 7 a715-43g-r8ga (nh.qhdsv.002) (r5 5625u/8gb ram/512gb ssd/15.6 inch fhd 144hz/rtx3050 4g/win11/đen),2.1kg,15.6 inch fhd 144hz,23899000,https://hacom.vn/laptop-acer-gaming-aspire-7-a715-43g-r8ga-nhqhdsv002-win11-den,laptop,đèn bàn phím; 2 quạt tản nhiệt ; bản lề mở góc 180o; finger print,gigabit,none,363.4 (w) x 254.5 (d) x 22.9 (h) mm,512gb ssd,512gb ssd pcie nvme(nâng cấp tối đa 1tb ssd),rtx3050 4g,none,32gb,802.11a/b/g/n/acr2+ax +bluetooth 5.1,"2 x usb 3.2 gen 1 ports with one featuring power-off usb charging , 1 x usb type-c port: usb 3.2 gen 1 (up to 5 gbps), 1 x usb 2.0 port, 1 x 3.5 mm headphone/speaker jack, supporting headsets with built-in, microphone, 1 x hdmi® port with hdcp support , 1 x ethernet (rj-45) port, 1 x dc-in jack for ac adapter","aspire 7 a715-43g-r8ga– model giải trí, gaming",2,đen,nh.qhdsv.002,,cable + sạc,8gb ram
62a5d8445e7f53608f8c8a3f,office hs21,i5 11320h,dell,https://hanoicomputercdn.com/media/product/63348_laptop_dell_vostro_5510_25.jpg,laptop dell vostro 5510 ((70270646) (i5 11320h/8gbram/512gb ssd/15.6 inch fhd /win11/office hs21/xám) (2021),1.63kg,15.6 inch fhd,22099000,https://hacom.vn/laptop-dell-vostro-5510-70270646-xam-2021,laptop,"finger print, led backlight",,sd,,512gb ssd,512gb pcie nvme ssd (trống 1 slot nvme cỡ 2230 để nâng cấp),win11,no,,intel® wi-fi 6 2x2 (gig+) and bluetooth,"1 rj-45 ethernet port, 2 usb 3.2 gen 1 ports, 1 usb 3.2 gen 2x2 type c® port with displayport alt mode/power delivery (i5 only), 1 hdmi 1.4 port, 1 dc-in port",vostro 5510 – bảo hành tận nơi,2,xám,,intel,ac adapter,8gbram
62a5d8455e7f53608f8c8a40,win 11 home,intel core i5 1240p (upto 4.4ghz/12mb cache),dell,https://hanoicomputercdn.com/media/product/66383_hacom_dell_vostro_5620_6.png,laptop dell vostro 5620 (70282719) (i5 1240p 16gb ram/512gb ssd/16.0 inch fhd+/win11/xám),1.91kg,intel® iris® xe graphics,24999000,https://hacom.vn/laptop-dell-vostro-5620-70282719-win11-xam,laptop,finger print,,sd,,16gb ddr4 3200mhz (2*8gb),512gb pcie nvme ssd,16.0-inch 16:10 fhd+ (1920 x 1200) anti-glare non-touch 250nits wva display with comfortview support,no,,intel® wi-fi 6 2x2 (gig+) and bluetooth 5.1,"2 usb 3.2 gen 1 ports, 1 usb 3.2 gen 2x2 type-c® port with displayport® and power delivery, 1 headset jack, 1 hdmi 1.4 port, 1 power-adapter port, 1 rj45 ethernet port",vostro 5620 – bảo hành tận nơi,2,,,intel,ac adapter,
62a5d8455e7f53608f8c8a41,win 11,i7 12700h 32gb ram,msi,https://hanoicomputercdn.com/media/product/63751_laptop_msi_creator_z16_a11uet_218vn_xam_2021_4.png,laptop msi creator z16p (b12ugst-044vn) (i7 12700h 32gb ram/2tb ssd/rtx3070ti max q 8g/16.0 inch qhd+ 165hz touch/bút cảm ứng/win 11/xám) (2022),2.45kg,16.0 inch qhd+ 165hz touch,,https://hacom.vn/laptop-msi-creator-z16p-b12ugst-044vn-xam-2022,laptop,,,sd uhs-iii,,rtx3070ti max q 8g,2tb nvme pcie gen4x4 ssd,bút cảm ứng,no,64gb,killer wi-fi 6e ax1675+bt5.2,"2x usb 3.2 gen2, 1x thunderbolt™ 4; 1x usb-c gen2, hdmi (supports 8k @ 60hz)",creator z16p b12ugst,2,xám,044vn,intel®,ac 230w adapter,2tb ssd
